work_item_id,org_id,city_id,store_id,team_id,item_type,priority,opened_at,expected_by,resolved_at,status,estimated_value_inr,backlog_hours,linked_order_id,linked_vendor_id
649,1,3,18,69,delivery_exception,P2,2026-03-18T12:14:00+05:30,2026-03-18T14:14:00+05:30,2026-03-18T15:03:00+05:30,resolved,542.29,0.5,37546,
650,1,2,13,54,delivery_exception,P2,2026-03-21T12:07:00+05:30,2026-03-21T14:07:00+05:30,2026-03-21T14:41:00+05:30,resolved,220.34,0.5,68714,
651,1,2,13,54,delivery_exception,P2,2026-03-21T12:02:00+05:30,2026-03-21T14:02:00+05:30,2026-03-21T15:13:00+05:30,resolved,557.12,0.5,68885,
652,1,2,13,54,delivery_exception,P2,2026-03-21T12:26:00+05:30,2026-03-21T14:26:00+05:30,2026-03-21T16:37:00+05:30,resolved,213.6,0.5,68900,
653,1,2,14,7,customer_escalation,P1,2026-03-25T12:37:00+05:30,2026-03-25T13:37:00+05:30,2026-03-25T14:29:00+05:30,resolved,1045.35,0.5,110729,
654,1,2,10,7,customer_escalation,P1,2026-03-28T12:07:00+05:30,2026-03-28T13:07:00+05:30,,open,269.56,0.5,142074,
655,1,2,12,51,delivery_exception,P2,2026-03-20T12:24:00+05:30,2026-03-20T14:24:00+05:30,2026-03-20T16:07:00+05:30,resolved,834.29,0.5,56565,
656,1,3,19,72,delivery_exception,P2,2026-03-24T12:25:00+05:30,2026-03-24T14:25:00+05:30,2026-03-24T14:51:00+05:30,resolved,141.92,0.5,102095,
657,1,3,16,63,delivery_exception,P2,2026-03-26T12:26:00+05:30,2026-03-26T14:26:00+05:30,2026-03-26T17:54:00+05:30,resolved,336.37,0.5,121778,
658,1,4,21,78,delivery_exception,P2,2026-03-18T12:31:00+05:30,2026-03-18T14:31:00+05:30,2026-03-18T15:20:00+05:30,resolved,275.8,0.5,38125,
659,1,5,29,102,delivery_exception,P2,2026-03-16T12:26:00+05:30,2026-03-16T14:26:00+05:30,2026-03-16T17:23:00+05:30,resolved,496.1,0.5,20312,
660,1,4,23,84,delivery_exception,P2,2026-03-16T12:20:00+05:30,2026-03-16T14:20:00+05:30,2026-03-16T17:03:00+05:30,resolved,191.61,0.5,18816,
661,1,2,11,48,delivery_exception,P2,2026-03-22T12:23:00+05:30,2026-03-22T14:23:00+05:30,2026-03-22T16:46:00+05:30,resolved,131.59,0.5,79593,
662,1,1,4,27,delivery_exception,P2,2026-03-28T12:25:00+05:30,2026-03-28T14:25:00+05:30,,open,733.55,0.5,140037,
663,1,4,21,78,delivery_exception,P2,2026-03-18T12:39:00+05:30,2026-03-18T14:39:00+05:30,2026-03-18T17:37:00+05:30,resolved,190.5,0.5,38511,
664,1,3,16,63,delivery_exception,P2,2026-03-26T12:14:00+05:30,2026-03-26T14:14:00+05:30,2026-03-26T16:43:00+05:30,resolved,288.92,0.5,121737,
665,1,3,20,75,delivery_exception,P2,2026-03-15T12:22:00+05:30,2026-03-15T14:22:00+05:30,2026-03-15T14:53:00+05:30,resolved,680.05,0.5,7455,
666,1,5,28,13,customer_escalation,P1,2026-03-21T12:36:00+05:30,2026-03-21T13:36:00+05:30,2026-03-21T16:11:00+05:30,resolved,799.67,0.5,73519,
667,1,1,4,27,delivery_exception,P2,2026-03-28T12:35:00+05:30,2026-03-28T14:35:00+05:30,2026-03-28T15:09:00+05:30,resolved,926.15,0.5,139880,
668,1,5,27,96,delivery_exception,P2,2026-03-26T12:41:00+05:30,2026-03-26T14:41:00+05:30,2026-03-26T15:59:00+05:30,resolved,549.82,0.5,124486,
669,1,3,17,66,delivery_exception,P2,2026-03-26T12:07:00+05:30,2026-03-26T14:07:00+05:30,2026-03-26T16:26:00+05:30,resolved,249.75,0.5,122036,
670,1,6,32,15,customer_escalation,P1,2026-03-22T12:00:00+05:30,2026-03-22T13:00:00+05:30,2026-03-22T15:08:00+05:30,resolved,514.31,0.5,85502,
671,1,3,15,60,delivery_exception,P2,2026-03-17T12:22:00+05:30,2026-03-17T14:22:00+05:30,2026-03-17T16:10:00+05:30,resolved,128.94,0.5,26598,
672,1,1,5,30,delivery_exception,P2,2026-03-15T12:04:00+05:30,2026-03-15T14:04:00+05:30,2026-03-15T15:33:00+05:30,resolved,295.16,0.5,2182,
673,1,1,4,27,delivery_exception,P2,2026-03-28T12:26:00+05:30,2026-03-28T14:26:00+05:30,,open,958.85,0.5,139792,
674,1,6,31,108,delivery_exception,P2,2026-03-28T12:20:00+05:30,2026-03-28T14:20:00+05:30,,open,391.72,0.5,148537,
675,1,6,31,108,delivery_exception,P2,2026-03-26T12:07:00+05:30,2026-03-26T14:07:00+05:30,2026-03-26T15:27:00+05:30,resolved,243.25,0.5,125474,
676,1,1,2,21,delivery_exception,P2,2026-03-18T12:22:00+05:30,2026-03-18T14:22:00+05:30,2026-03-18T15:06:00+05:30,resolved,560.12,0.5,32069,
677,1,1,2,21,delivery_exception,P2,2026-03-18T12:32:00+05:30,2026-03-18T14:32:00+05:30,2026-03-18T16:23:00+05:30,resolved,567.78,0.5,31912,
678,1,1,7,36,delivery_exception,P2,2026-03-27T12:06:00+05:30,2026-03-27T14:06:00+05:30,,open,402.95,0.5,129232,
679,1,1,2,21,delivery_exception,P2,2026-03-28T12:30:00+05:30,2026-03-28T14:30:00+05:30,2026-03-28T15:10:00+05:30,resolved,156.76,0.5,139004,
680,1,1,5,30,delivery_exception,P2,2026-03-27T12:10:00+05:30,2026-03-27T14:10:00+05:30,,open,873.08,0.5,128459,
681,1,1,4,27,delivery_exception,P2,2026-03-18T12:08:00+05:30,2026-03-18T14:08:00+05:30,2026-03-18T17:23:00+05:30,resolved,339.21,0.5,33111,
682,1,4,21,78,delivery_exception,P2,2026-03-18T12:39:00+05:30,2026-03-18T14:39:00+05:30,2026-03-18T15:02:00+05:30,resolved,129.94,0.5,38451,
683,1,6,33,114,delivery_exception,P2,2026-03-28T12:34:00+05:30,2026-03-28T14:34:00+05:30,,open,372.1,0.5,149526,
684,1,2,12,7,customer_escalation,P1,2026-03-26T12:07:00+05:30,2026-03-26T13:07:00+05:30,2026-03-26T15:59:00+05:30,resolved,299.82,0.5,120232,
685,1,3,20,75,delivery_exception,P2,2026-03-15T12:02:00+05:30,2026-03-15T14:02:00+05:30,2026-03-15T16:56:00+05:30,resolved,169.3,0.5,7459,
686,1,1,7,5,customer_escalation,P1,2026-03-23T12:38:00+05:30,2026-03-23T13:38:00+05:30,2026-03-23T15:04:00+05:30,resolved,486.53,0.5,88817,
687,1,5,27,96,delivery_exception,P2,2026-03-27T12:03:00+05:30,2026-03-27T14:03:00+05:30,,open,439.16,0.5,136089,
688,1,1,6,5,customer_escalation,P1,2026-03-22T12:09:00+05:30,2026-03-22T13:09:00+05:30,2026-03-22T14:29:00+05:30,resolved,627.38,0.5,77654,
689,1,4,25,90,delivery_exception,P2,2026-03-20T12:09:00+05:30,2026-03-20T14:09:00+05:30,2026-03-20T16:03:00+05:30,resolved,554.09,0.5,60974,
690,1,2,14,57,delivery_exception,P2,2026-03-28T12:33:00+05:30,2026-03-28T14:33:00+05:30,,open,263.19,0.5,143861,
691,1,1,2,21,delivery_exception,P2,2026-03-28T12:37:00+05:30,2026-03-28T14:37:00+05:30,2026-03-28T16:38:00+05:30,resolved,121.71,0.5,139255,
692,1,3,18,69,delivery_exception,P2,2026-03-23T12:37:00+05:30,2026-03-23T14:37:00+05:30,2026-03-23T16:52:00+05:30,resolved,321.24,0.5,92202,
693,1,2,13,54,delivery_exception,P2,2026-03-21T12:20:00+05:30,2026-03-21T14:20:00+05:30,2026-03-21T17:48:00+05:30,resolved,197.56,0.5,68990,
694,1,3,19,72,delivery_exception,P2,2026-03-18T12:00:00+05:30,2026-03-18T14:00:00+05:30,2026-03-18T17:16:00+05:30,resolved,409.61,0.5,37738,
695,1,3,19,9,customer_escalation,P1,2026-03-16T12:34:00+05:30,2026-03-16T13:34:00+05:30,2026-03-16T15:23:00+05:30,resolved,394.53,0.5,17881,
696,1,1,4,27,delivery_exception,P2,2026-03-18T12:11:00+05:30,2026-03-18T14:11:00+05:30,2026-03-18T17:00:00+05:30,resolved,469.28,0.5,33061,
697,1,2,11,48,delivery_exception,P2,2026-03-22T12:26:00+05:30,2026-03-22T14:26:00+05:30,2026-03-22T17:01:00+05:30,resolved,493.41,0.5,79467,
698,1,4,21,78,delivery_exception,P2,2026-03-18T12:22:00+05:30,2026-03-18T14:22:00+05:30,2026-03-18T15:00:00+05:30,resolved,565.21,0.5,38409,
699,1,2,12,51,delivery_exception,P2,2026-03-20T12:12:00+05:30,2026-03-20T14:12:00+05:30,2026-03-20T16:42:00+05:30,resolved,92.33,0.5,56487,
700,1,5,26,93,delivery_exception,P2,2026-03-22T12:22:00+05:30,2026-03-22T14:22:00+05:30,2026-03-22T15:12:00+05:30,resolved,420.91,0.5,84033,
701,1,3,15,60,delivery_exception,P2,2026-03-20T12:35:00+05:30,2026-03-20T14:35:00+05:30,2026-03-20T17:51:00+05:30,resolved,341.24,0.5,57711,
702,1,4,21,78,delivery_exception,P2,2026-03-18T12:17:00+05:30,2026-03-18T14:17:00+05:30,2026-03-18T16:14:00+05:30,resolved,376.51,0.5,38317,
703,1,2,13,7,customer_escalation,P1,2026-03-15T12:39:00+05:30,2026-03-15T13:39:00+05:30,2026-03-15T14:31:00+05:30,resolved,327.59,0.5,5185,
704,1,4,22,81,delivery_exception,P2,2026-03-18T12:18:00+05:30,2026-03-18T14:18:00+05:30,2026-03-18T15:18:00+05:30,resolved,338.58,0.5,38527,
705,1,1,5,30,delivery_exception,P2,2026-03-22T12:38:00+05:30,2026-03-22T14:38:00+05:30,2026-03-22T16:52:00+05:30,resolved,357.21,0.5,77061,
706,1,1,4,27,delivery_exception,P2,2026-03-28T12:09:00+05:30,2026-03-28T14:09:00+05:30,2026-03-28T17:02:00+05:30,resolved,726.6,0.5,139908,
707,1,2,13,54,delivery_exception,P2,2026-03-17T12:12:00+05:30,2026-03-17T14:12:00+05:30,2026-03-17T17:31:00+05:30,resolved,632.13,0.5,26043,
708,1,1,4,27,delivery_exception,P2,2026-03-18T12:31:00+05:30,2026-03-18T14:31:00+05:30,2026-03-18T16:45:00+05:30,resolved,1028.45,0.5,32900,
709,1,1,7,36,delivery_exception,P2,2026-03-27T12:23:00+05:30,2026-03-27T14:23:00+05:30,,open,309.0,0.5,129230,
710,1,3,15,60,delivery_exception,P2,2026-03-24T12:01:00+05:30,2026-03-24T14:01:00+05:30,2026-03-24T15:43:00+05:30,resolved,1065.99,0.5,101363,
711,1,5,29,102,delivery_exception,P2,2026-03-16T12:36:00+05:30,2026-03-16T14:36:00+05:30,2026-03-16T14:49:00+05:30,resolved,216.35,0.5,20142,
712,1,5,29,102,delivery_exception,P2,2026-03-16T12:45:00+05:30,2026-03-16T14:45:00+05:30,2026-03-16T17:23:00+05:30,resolved,460.37,0.5,20139,
713,1,1,4,27,delivery_exception,P2,2026-03-18T12:09:00+05:30,2026-03-18T14:09:00+05:30,2026-03-18T16:39:00+05:30,resolved,290.99,0.5,32841,
714,1,4,22,81,delivery_exception,P2,2026-03-18T12:02:00+05:30,2026-03-18T14:02:00+05:30,2026-03-18T15:51:00+05:30,resolved,88.38,0.5,38564,
715,1,3,19,72,delivery_exception,P2,2026-03-18T12:33:00+05:30,2026-03-18T14:33:00+05:30,2026-03-18T18:01:00+05:30,resolved,374.5,0.5,37730,
716,1,2,13,54,delivery_exception,P2,2026-03-17T12:20:00+05:30,2026-03-17T14:20:00+05:30,2026-03-17T16:00:00+05:30,resolved,732.09,0.5,25896,
717,1,3,20,75,delivery_exception,P2,2026-03-27T12:01:00+05:30,2026-03-27T14:01:00+05:30,,open,602.81,0.5,133684,
718,1,5,26,93,delivery_exception,P2,2026-03-22T12:45:00+05:30,2026-03-22T14:45:00+05:30,2026-03-22T15:58:00+05:30,resolved,1373.48,0.5,83982,
719,1,4,22,81,delivery_exception,P2,2026-03-18T12:23:00+05:30,2026-03-18T14:23:00+05:30,2026-03-18T14:59:00+05:30,resolved,123.25,0.5,38778,
720,1,3,18,69,delivery_exception,P2,2026-03-23T12:10:00+05:30,2026-03-23T14:10:00+05:30,2026-03-23T16:24:00+05:30,resolved,437.08,0.5,92209,
721,1,1,4,27,delivery_exception,P2,2026-03-18T12:34:00+05:30,2026-03-18T14:34:00+05:30,2026-03-18T15:00:00+05:30,resolved,142.21,0.5,32978,
722,1,1,2,21,delivery_exception,P2,2026-03-28T12:24:00+05:30,2026-03-28T14:24:00+05:30,2026-03-28T16:25:00+05:30,resolved,315.52,0.5,139272,
723,1,1,4,27,delivery_exception,P2,2026-03-18T12:19:00+05:30,2026-03-18T14:19:00+05:30,2026-03-18T17:00:00+05:30,resolved,553.04,0.5,33110,
724,1,2,14,57,delivery_exception,P2,2026-03-28T12:03:00+05:30,2026-03-28T14:03:00+05:30,,open,955.13,0.5,143734,
725,1,2,8,39,delivery_exception,P2,2026-03-22T12:16:00+05:30,2026-03-22T14:16:00+05:30,2026-03-22T16:43:00+05:30,resolved,272.04,0.5,78325,
726,1,4,21,78,delivery_exception,P2,2026-03-18T12:15:00+05:30,2026-03-18T14:15:00+05:30,2026-03-18T16:44:00+05:30,resolved,795.15,0.5,38346,
727,1,1,4,5,customer_escalation,P1,2026-03-19T12:01:00+05:30,2026-03-19T13:01:00+05:30,2026-03-19T13:44:00+05:30,resolved,616.46,0.5,43370,
728,1,2,11,48,delivery_exception,P2,2026-03-22T12:41:00+05:30,2026-03-22T14:41:00+05:30,2026-03-22T16:35:00+05:30,resolved,229.41,0.5,79471,
729,1,2,13,54,delivery_exception,P2,2026-03-21T12:24:00+05:30,2026-03-21T14:24:00+05:30,2026-03-21T16:33:00+05:30,resolved,1035.73,0.5,68959,
730,1,3,15,60,delivery_exception,P2,2026-03-24T12:31:00+05:30,2026-03-24T14:31:00+05:30,2026-03-24T15:30:00+05:30,resolved,689.73,0.5,101181,
731,1,4,25,90,delivery_exception,P2,2026-03-23T12:27:00+05:30,2026-03-23T14:27:00+05:30,2026-03-23T17:50:00+05:30,resolved,817.73,0.5,93986,
732,1,5,26,93,delivery_exception,P2,2026-03-19T12:40:00+05:30,2026-03-19T14:40:00+05:30,2026-03-19T15:11:00+05:30,resolved,769.47,0.5,50010,
733,1,6,32,15,customer_escalation,P1,2026-03-15T12:27:00+05:30,2026-03-15T13:27:00+05:30,2026-03-15T16:10:00+05:30,resolved,455.34,0.5,11065,
734,1,5,29,102,delivery_exception,P2,2026-03-16T12:43:00+05:30,2026-03-16T14:43:00+05:30,2026-03-16T15:48:00+05:30,resolved,394.9,0.5,20323,
735,1,1,3,5,customer_escalation,P1,2026-03-19T12:18:00+05:30,2026-03-19T13:18:00+05:30,2026-03-19T14:59:00+05:30,resolved,118.1,0.5,42830,
736,1,1,6,33,delivery_exception,P2,2026-03-27T12:32:00+05:30,2026-03-27T14:32:00+05:30,,open,873.72,0.5,128895,
737,1,2,13,54,delivery_exception,P2,2026-03-21T12:37:00+05:30,2026-03-21T14:37:00+05:30,2026-03-21T17:01:00+05:30,resolved,249.95,0.5,68870,
738,1,4,21,78,delivery_exception,P2,2026-03-18T12:38:00+05:30,2026-03-18T14:38:00+05:30,2026-03-18T17:27:00+05:30,resolved,424.06,0.5,38316,
739,1,2,14,57,delivery_exception,P2,2026-03-28T12:37:00+05:30,2026-03-28T14:37:00+05:30,,open,488.91,0.5,143565,
740,1,2,13,54,delivery_exception,P2,2026-03-21T12:15:00+05:30,2026-03-21T14:15:00+05:30,2026-03-21T16:01:00+05:30,resolved,535.99,0.5,68906,
741,1,1,5,30,delivery_exception,P2,2026-03-22T12:06:00+05:30,2026-03-22T14:06:00+05:30,2026-03-22T16:53:00+05:30,resolved,251.53,0.5,77187,
742,1,3,19,72,delivery_exception,P2,2026-03-18T12:44:00+05:30,2026-03-18T14:44:00+05:30,2026-03-18T17:20:00+05:30,resolved,684.94,0.5,37679,
743,1,5,29,102,delivery_exception,P2,2026-03-24T12:34:00+05:30,2026-03-24T14:34:00+05:30,2026-03-24T14:46:00+05:30,resolved,701.96,0.5,104662,
744,1,6,33,114,delivery_exception,P2,2026-03-19T12:05:00+05:30,2026-03-19T14:05:00+05:30,2026-03-19T15:31:00+05:30,resolved,397.82,0.5,51732,
745,1,1,4,27,delivery_exception,P2,2026-03-18T12:26:00+05:30,2026-03-18T14:26:00+05:30,2026-03-18T15:59:00+05:30,resolved,455.77,0.5,32911,
746,1,5,29,102,delivery_exception,P2,2026-03-28T12:04:00+05:30,2026-03-28T14:04:00+05:30,2026-03-28T15:02:00+05:30,resolved,1286.51,0.5,148146,
747,1,5,29,102,delivery_exception,P2,2026-03-16T12:29:00+05:30,2026-03-16T14:29:00+05:30,2026-03-16T16:18:00+05:30,resolved,392.14,0.5,20143,
748,1,2,9,42,delivery_exception,P2,2026-03-22T12:01:00+05:30,2026-03-22T14:01:00+05:30,2026-03-22T16:53:00+05:30,resolved,340.86,0.5,78787,
749,1,2,12,51,delivery_exception,P2,2026-03-26T12:06:00+05:30,2026-03-26T14:06:00+05:30,2026-03-26T16:28:00+05:30,resolved,65.09,0.5,120330,
750,1,1,4,27,delivery_exception,P2,2026-03-18T12:17:00+05:30,2026-03-18T14:17:00+05:30,2026-03-18T14:52:00+05:30,resolved,669.14,0.5,32975,
751,1,3,15,60,delivery_exception,P2,2026-03-17T12:44:00+05:30,2026-03-17T14:44:00+05:30,2026-03-17T15:59:00+05:30,resolved,575.21,0.5,26629,
752,1,4,23,84,delivery_exception,P2,2026-03-16T12:07:00+05:30,2026-03-16T14:07:00+05:30,2026-03-16T16:05:00+05:30,resolved,493.36,0.5,18748,
753,1,2,12,7,customer_escalation,P1,2026-03-21T12:39:00+05:30,2026-03-21T13:39:00+05:30,2026-03-21T15:27:00+05:30,resolved,752.81,0.5,68483,
754,1,2,14,7,customer_escalation,P1,2026-03-15T12:24:00+05:30,2026-03-15T13:24:00+05:30,2026-03-15T13:50:00+05:30,resolved,620.79,0.5,5406,
755,1,1,4,27,delivery_exception,P2,2026-03-28T12:26:00+05:30,2026-03-28T14:26:00+05:30,,open,721.91,0.5,139962,
756,1,2,8,39,delivery_exception,P2,2026-03-22T12:07:00+05:30,2026-03-22T14:07:00+05:30,2026-03-22T16:13:00+05:30,resolved,384.19,0.5,78316,
757,1,1,4,27,delivery_exception,P2,2026-03-28T12:20:00+05:30,2026-03-28T14:20:00+05:30,,open,153.18,0.5,139898,
758,1,2,13,54,delivery_exception,P2,2026-03-21T12:11:00+05:30,2026-03-21T14:11:00+05:30,2026-03-21T16:09:00+05:30,resolved,537.93,0.5,69073,
759,1,3,16,63,delivery_exception,P2,2026-03-22T12:00:00+05:30,2026-03-22T14:00:00+05:30,2026-03-22T15:45:00+05:30,resolved,591.64,0.5,81106,
760,1,1,4,27,delivery_exception,P2,2026-03-28T12:45:00+05:30,2026-03-28T14:45:00+05:30,,open,366.72,0.5,139731,
761,1,3,16,63,delivery_exception,P2,2026-03-26T12:26:00+05:30,2026-03-26T14:26:00+05:30,2026-03-26T17:40:00+05:30,resolved,184.7,0.5,121876,
762,1,4,24,11,customer_escalation,P1,2026-03-20T12:24:00+05:30,2026-03-20T13:24:00+05:30,2026-03-20T13:43:00+05:30,resolved,790.93,0.5,60456,
763,1,2,11,48,delivery_exception,P2,2026-03-19T12:16:00+05:30,2026-03-19T14:16:00+05:30,2026-03-19T14:28:00+05:30,resolved,158.16,0.5,45847,
764,1,6,31,108,delivery_exception,P2,2026-03-26T12:05:00+05:30,2026-03-26T14:05:00+05:30,2026-03-26T14:18:00+05:30,resolved,1035.29,0.5,125431,
765,1,2,13,54,delivery_exception,P2,2026-03-17T12:15:00+05:30,2026-03-17T14:15:00+05:30,2026-03-17T15:29:00+05:30,resolved,647.0,0.5,26161,
766,1,2,9,42,delivery_exception,P2,2026-03-27T12:23:00+05:30,2026-03-27T14:23:00+05:30,,open,518.35,0.5,129798,
767,1,4,22,81,delivery_exception,P2,2026-03-16T12:37:00+05:30,2026-03-16T14:37:00+05:30,2026-03-16T16:27:00+05:30,resolved,244.65,0.5,18616,
768,1,2,13,54,delivery_exception,P2,2026-03-21T12:43:00+05:30,2026-03-21T14:43:00+05:30,2026-03-21T15:52:00+05:30,resolved,283.59,0.5,69059,
769,1,1,1,5,customer_escalation,P1,2026-03-24T12:28:00+05:30,2026-03-24T13:28:00+05:30,2026-03-24T13:45:00+05:30,resolved,1412.61,0.5,96452,
770,1,4,23,84,delivery_exception,P2,2026-03-16T12:08:00+05:30,2026-03-16T14:08:00+05:30,2026-03-16T14:39:00+05:30,resolved,432.42,0.5,18731,
771,1,5,30,105,delivery_exception,P2,2026-03-28T12:28:00+05:30,2026-03-28T14:28:00+05:30,2026-03-28T16:01:00+05:30,resolved,615.17,0.5,148450,
772,1,6,33,114,delivery_exception,P2,2026-03-28T12:26:00+05:30,2026-03-28T14:26:00+05:30,,open,214.86,0.5,149577,
773,1,5,29,102,delivery_exception,P2,2026-03-28T12:05:00+05:30,2026-03-28T14:05:00+05:30,,open,1057.69,0.5,148085,
774,1,1,6,5,customer_escalation,P1,2026-03-28T12:39:00+05:30,2026-03-28T13:39:00+05:30,,open,840.89,0.5,140863,
775,1,3,19,72,delivery_exception,P2,2026-03-24T12:30:00+05:30,2026-03-24T14:30:00+05:30,2026-03-24T15:18:00+05:30,resolved,320.89,0.5,102137,
776,1,4,24,11,customer_escalation,P1,2026-03-22T12:20:00+05:30,2026-03-22T13:20:00+05:30,2026-03-22T15:29:00+05:30,resolved,165.43,0.5,83670,
777,1,2,12,51,delivery_exception,P2,2026-03-20T12:42:00+05:30,2026-03-20T14:42:00+05:30,2026-03-20T15:46:00+05:30,resolved,572.23,0.5,56567,
778,1,2,12,51,delivery_exception,P2,2026-03-18T12:20:00+05:30,2026-03-18T14:20:00+05:30,2026-03-18T15:44:00+05:30,resolved,643.75,0.5,35751,
779,1,5,27,96,delivery_exception,P2,2026-03-27T12:05:00+05:30,2026-03-27T14:05:00+05:30,,open,548.39,0.5,135875,
780,1,1,4,27,delivery_exception,P2,2026-03-28T12:02:00+05:30,2026-03-28T14:02:00+05:30,2026-03-28T16:21:00+05:30,resolved,425.62,0.5,140212,
781,1,3,17,66,delivery_exception,P2,2026-03-26T12:42:00+05:30,2026-03-26T14:42:00+05:30,2026-03-26T17:42:00+05:30,resolved,255.49,0.5,122077,
782,1,2,14,57,delivery_exception,P2,2026-03-28T12:24:00+05:30,2026-03-28T14:24:00+05:30,,open,206.53,0.5,143796,
783,1,5,29,102,delivery_exception,P2,2026-03-28T12:36:00+05:30,2026-03-28T14:36:00+05:30,2026-03-28T15:21:00+05:30,resolved,817.95,0.5,148090,
784,1,1,5,30,delivery_exception,P2,2026-03-22T12:39:00+05:30,2026-03-22T14:39:00+05:30,2026-03-22T16:51:00+05:30,resolved,180.89,0.5,77151,
785,1,1,6,33,delivery_exception,P2,2026-03-27T12:37:00+05:30,2026-03-27T14:37:00+05:30,,open,527.05,0.5,128897,
786,1,2,13,54,delivery_exception,P2,2026-03-21T12:12:00+05:30,2026-03-21T14:12:00+05:30,2026-03-21T15:52:00+05:30,resolved,1297.75,0.5,68790,
787,1,1,5,5,customer_escalation,P1,2026-03-27T12:09:00+05:30,2026-03-27T13:09:00+05:30,2026-03-27T13:26:00+05:30,resolved,1147.39,0.5,128401,
788,1,1,7,5,customer_escalation,P1,2026-03-21T12:33:00+05:30,2026-03-21T13:33:00+05:30,2026-03-21T14:23:00+05:30,resolved,226.23,0.5,66619,
789,1,4,21,78,delivery_exception,P2,2026-03-18T12:45:00+05:30,2026-03-18T14:45:00+05:30,2026-03-18T18:14:00+05:30,resolved,460.26,0.5,38328,
790,1,6,31,108,delivery_exception,P2,2026-03-26T12:45:00+05:30,2026-03-26T14:45:00+05:30,2026-03-26T15:46:00+05:30,resolved,398.66,0.5,125559,
791,1,3,15,60,delivery_exception,P2,2026-03-20T12:28:00+05:30,2026-03-20T14:28:00+05:30,2026-03-20T15:15:00+05:30,resolved,163.09,0.5,57791,
792,1,2,14,57,delivery_exception,P2,2026-03-28T12:44:00+05:30,2026-03-28T14:44:00+05:30,,open,457.28,0.5,143591,
793,1,3,15,60,delivery_exception,P2,2026-03-24T12:00:00+05:30,2026-03-24T14:00:00+05:30,2026-03-24T15:31:00+05:30,resolved,182.25,0.5,101400,
794,1,1,4,27,delivery_exception,P2,2026-03-18T12:32:00+05:30,2026-03-18T14:32:00+05:30,2026-03-18T16:07:00+05:30,resolved,128.26,0.5,32856,
795,1,5,27,96,delivery_exception,P2,2026-03-26T12:25:00+05:30,2026-03-26T14:25:00+05:30,2026-03-26T14:48:00+05:30,resolved,232.99,0.5,124508,
796,1,2,13,54,delivery_exception,P2,2026-03-21T12:01:00+05:30,2026-03-21T14:01:00+05:30,2026-03-21T15:06:00+05:30,resolved,333.69,0.5,68880,
797,1,3,15,60,delivery_exception,P2,2026-03-24T12:03:00+05:30,2026-03-24T14:03:00+05:30,2026-03-24T14:20:00+05:30,resolved,513.31,0.5,101348,
798,1,2,13,54,delivery_exception,P2,2026-03-17T12:44:00+05:30,2026-03-17T14:44:00+05:30,2026-03-17T17:48:00+05:30,resolved,480.11,0.5,26085,
799,1,5,27,96,delivery_exception,P2,2026-03-21T12:45:00+05:30,2026-03-21T14:45:00+05:30,2026-03-21T15:42:00+05:30,resolved,181.5,0.5,73381,
800,1,1,2,21,delivery_exception,P2,2026-03-18T12:27:00+05:30,2026-03-18T14:27:00+05:30,2026-03-18T16:17:00+05:30,resolved,1171.98,0.5,32149,
801,1,2,12,51,delivery_exception,P2,2026-03-18T12:38:00+05:30,2026-03-18T14:38:00+05:30,2026-03-18T17:47:00+05:30,resolved,405.14,0.5,35607,
802,1,3,15,60,delivery_exception,P2,2026-03-17T12:01:00+05:30,2026-03-17T14:01:00+05:30,2026-03-17T15:37:00+05:30,resolved,557.24,0.5,26534,
803,1,4,25,90,delivery_exception,P2,2026-03-20T12:33:00+05:30,2026-03-20T14:33:00+05:30,2026-03-20T14:46:00+05:30,resolved,244.46,0.5,61135,
804,1,2,8,39,delivery_exception,P2,2026-03-22T12:24:00+05:30,2026-03-22T14:24:00+05:30,2026-03-22T15:31:00+05:30,resolved,267.06,0.5,78348,
805,1,6,33,15,customer_escalation,P1,2026-03-28T12:39:00+05:30,2026-03-28T13:39:00+05:30,2026-03-28T17:03:00+05:30,resolved,1146.96,0.5,149401,
806,1,5,29,102,delivery_exception,P2,2026-03-28T12:24:00+05:30,2026-03-28T14:24:00+05:30,2026-03-28T16:22:00+05:30,resolved,920.04,0.5,148177,
807,1,2,14,7,customer_escalation,P1,2026-03-28T12:22:00+05:30,2026-03-28T13:22:00+05:30,2026-03-28T15:17:00+05:30,resolved,76.29,0.5,143706,
808,1,2,11,7,customer_escalation,P1,2026-03-17T12:07:00+05:30,2026-03-17T13:07:00+05:30,2026-03-17T14:20:00+05:30,resolved,293.57,0.5,25433,
809,1,4,23,11,customer_escalation,P1,2026-03-26T12:14:00+05:30,2026-03-26T13:14:00+05:30,2026-03-26T15:08:00+05:30,resolved,142.78,0.5,123641,
810,1,6,32,15,customer_escalation,P1,2026-03-23T12:10:00+05:30,2026-03-23T13:10:00+05:30,2026-03-23T16:02:00+05:30,resolved,804.6,0.5,95952,
811,1,1,7,36,delivery_exception,P2,2026-03-22T12:34:00+05:30,2026-03-22T14:34:00+05:30,2026-03-22T15:32:00+05:30,resolved,203.68,0.5,78044,
812,1,1,2,21,delivery_exception,P2,2026-03-18T12:24:00+05:30,2026-03-18T14:24:00+05:30,2026-03-18T14:40:00+05:30,resolved,968.09,0.5,32393,
813,1,4,21,11,customer_escalation,P1,2026-03-15T12:09:00+05:30,2026-03-15T13:09:00+05:30,2026-03-15T15:30:00+05:30,resolved,105.29,0.5,7800,
