order_id,org_id,city_id,store_id,customer_id_hash,order_ts,promised_eta_minutes,actual_delivery_minutes,basket_value_inr,discount_value_inr,delivery_fee_inr,payment_method,order_status,item_count,distance_km,assigned_driver_id,picker_employee_id,packer_employee_id,peak_flag,rain_flag,surge_flag
182,1,1,1,bd24db3f71f855a2,2026-03-27T22:45:51+05:30,12,15,504.43,22.81,0,card,delivered,4,1.24,13,104,118,false,false,true
183,1,1,1,f7fdb1c13acbb545,2026-03-27T18:42:05+05:30,14,17,302.33,40.11,15,cod,delivered,4,3.12,4,107,123,true,false,true
184,1,1,1,4bc0b561e0cda38e,2026-03-27T14:54:55+05:30,8,10,315.29,17.49,18,upi,delivered,4,3.98,24,104,117,false,false,true
185,1,1,1,ce294a43437f8dab,2026-03-27T08:40:46+05:30,15,16,794.38,2.76,0,upi,delivered,6,2.54,18,104,118,false,false,true
186,1,1,1,f3c8d7199b522047,2026-03-27T08:34:04+05:30,12,14,291.76,3.89,15,upi,delivered,8,0.75,18,104,123,false,false,true
187,1,1,1,dd1dc98771ce6926,2026-03-27T12:26:52+05:30,12,13,235.55,37.18,18,upi,delivered,4,1.94,6,113,117,true,false,true
188,1,1,1,a0ba4285586f3c13,2026-03-27T19:38:00+05:30,14,17,1000.52,102.61,0,card,delivered,4,4.2,20,108,120,true,false,true
189,1,1,1,94287c70cd4c6614,2026-03-27T21:42:28+05:30,13,17,399.06,54.23,0,upi,delivered,4,4.05,23,110,114,true,false,true
190,1,1,1,a107f6b1dc93b592,2026-03-27T13:14:33+05:30,15,17,636.04,63.8,0,upi,delivered,7,2.49,14,107,119,true,false,true
191,1,1,1,ad33916e1866c671,2026-03-27T06:28:55+05:30,9,11,504.24,22.49,0,card,delivered,5,0.89,12,104,118,false,false,true
192,1,1,1,fc7993331b4d2783,2026-03-27T17:21:43+05:30,9,11,862.97,54.77,0,upi,delivered,8,1.23,5,110,116,false,false,true
193,1,1,1,accd012183a2d3e2,2026-03-27T13:07:21+05:30,16,18,290.72,20.34,15,upi,delivered,5,0.4,21,111,114,true,false,true
194,1,1,1,cf3a7f6bf99cefc1,2026-03-27T08:56:57+05:30,11,10,642.1,10.82,0,upi,delivered,6,1.03,2,110,123,false,false,true
195,1,1,1,b1394d5a92fd9203,2026-03-27T22:36:35+05:30,8,8,408.83,31.62,0,card,delivered,7,0.97,3,107,115,false,false,true
196,1,1,1,4ec32e7bf1b0936f,2026-03-27T20:05:37+05:30,14,13,302.44,47.89,18,upi,delivered,5,1.84,3,109,119,true,false,true
197,1,1,1,3aa84dbe444132e7,2026-03-27T20:17:00+05:30,13,14,457.54,16.13,0,upi,delivered,6,2.38,20,112,119,true,false,true
198,1,1,1,3b26015c4979d154,2026-03-27T22:36:07+05:30,10,8,985.65,19.26,0,card,delivered,8,1.35,16,105,115,false,false,true
199,1,1,1,3a257f5983fc2e14,2026-03-27T12:20:25+05:30,15,17,679.33,46.16,0,upi,delivered,11,1.34,19,113,118,true,false,true
200,1,1,1,888c95104bbdcaa8,2026-03-27T18:56:50+05:30,15,19,279.28,2.16,18,upi,delivered,4,2.4,24,111,114,true,false,true
201,1,1,1,82c31d1e49f4deb0,2026-03-27T18:09:46+05:30,11,13,343.24,7.98,18,upi,delivered,7,3.48,14,104,121,true,false,true
202,1,1,1,a3a649946b56a408,2026-03-27T20:52:22+05:30,13,12,229.39,35.34,18,upi,delivered,6,1.98,10,112,115,true,false,true
203,1,1,1,06f385e1ce928551,2026-03-27T08:05:38+05:30,12,10,489.52,27.95,0,upi,delivered,5,1.75,10,109,116,false,false,true
204,1,1,1,10fe0af42615cd92,2026-03-27T23:57:34+05:30,18,20,531.73,6.06,0,upi,delivered,6,4.2,21,106,115,false,false,true
205,1,1,1,9896045fd93f1bc1,2026-03-27T18:13:53+05:30,14,18,119.46,14.94,9,wallet,delivered,6,2.79,23,105,118,true,false,true
206,1,1,1,81d5af83e9bb41b7,2026-03-27T14:00:33+05:30,12,10,253.49,4.94,9,upi,delivered,7,1.7,21,112,115,false,false,true
207,1,1,1,cfb97840547837d4,2026-03-27T17:08:45+05:30,12,15,385.78,32.24,18,cod,delivered,6,2.1,20,110,118,false,false,true
208,1,1,1,371996f798c2e1fe,2026-03-27T13:18:14+05:30,15,18,673.31,17.67,0,cod,delivered,6,2.3,16,108,120,true,false,true
209,1,1,1,d06a58441de3b0e8,2026-03-27T15:33:40+05:30,14,14,287.91,7.07,18,upi,delivered,6,2.15,13,105,123,false,false,true
210,1,1,1,6c893911c5babb26,2026-03-27T09:27:05+05:30,8,9,900.94,21.1,0,upi,delivered,7,2.06,1,106,117,false,false,true
211,1,1,1,914141336c6ca659,2026-03-27T14:12:44+05:30,12,11,474.08,25.08,0,upi,delivered,7,0.86,11,104,116,false,false,true
212,1,1,1,698805f2e8c4c080,2026-03-27T17:50:00+05:30,15,18,182.42,2.56,12,upi,delivered,1,2.44,10,107,121,false,false,true
213,1,1,1,c00773648a803223,2026-03-27T08:43:02+05:30,16,18,199.33,1.34,12,upi,delivered,6,2.52,4,106,114,false,false,true
214,1,1,1,c2783e74cff2a839,2026-03-27T19:29:16+05:30,11,13,775.14,70.05,0,upi,delivered,6,3.34,14,104,115,true,false,true
215,1,1,1,432f9876100d8ad6,2026-03-27T17:12:50+05:30,9,10,310.37,15.08,15,wallet,delivered,4,3.18,14,111,123,false,false,true
216,1,1,1,21179516a74197ab,2026-03-27T18:12:09+05:30,9,15,387.51,6.3,12,upi,delivered,5,3.53,13,112,116,true,false,true
217,1,1,1,cfd5a21307bd3454,2026-03-27T07:42:07+05:30,12,14,206.76,12.37,9,cod,delivered,4,2.35,6,104,117,false,false,true
218,1,1,1,9847c41cdd465e0b,2026-03-27T21:00:04+05:30,17,23,613.23,86.14,0,upi,delivered,9,4.08,18,113,121,true,false,true
219,1,1,1,c1aca51f6ef8a4b3,2026-03-27T15:10:32+05:30,15,18,461.18,28.49,0,card,delivered,7,1.9,2,108,121,false,false,true
220,1,1,1,54ca0720108ca7e6,2026-03-27T10:07:18+05:30,11,11,400.91,19.88,0,upi,delivered,3,2.49,6,109,121,false,false,true
221,1,1,1,f9619a250e25f8db,2026-03-27T14:55:55+05:30,13,12,630.7,45.3,0,card,delivered,5,2.13,6,113,120,false,false,true
222,1,1,1,beb42c57eee4af55,2026-03-27T13:02:10+05:30,13,14,191.09,27.37,9,upi,delivered,7,2.05,2,107,122,true,false,true
223,1,1,1,26c22c8f3cad2876,2026-03-27T07:04:17+05:30,8,8,265.95,1.27,18,upi,delivered,4,0.83,11,111,115,false,false,true
224,1,1,1,6d5a288675ca018b,2026-03-27T11:40:43+05:30,9,10,534.97,18.92,0,cod,delivered,8,3.25,16,104,117,false,false,true
225,1,1,1,943a8ccb25bdcbb6,2026-03-27T15:00:44+05:30,12,13,831.43,19.3,0,upi,delivered,10,3.75,9,111,120,false,false,true
226,1,1,1,2bb45abc9c7b69a8,2026-03-27T20:23:05+05:30,9,11,438.26,48.16,0,upi,delivered,3,1.94,1,105,119,true,false,true
227,1,1,1,3cc904483188bf7c,2026-03-27T19:03:49+05:30,10,10,437.23,12.68,0,upi,delivered,4,3.01,1,112,115,true,false,true
228,1,1,1,b7cff7ddce2869f0,2026-03-27T21:25:02+05:30,11,15,896.23,58.42,0,card,delivered,5,2.43,24,104,122,true,false,true
229,1,1,1,5fc9e8de79cdf1c1,2026-03-27T12:49:39+05:30,15,19,198.63,13.17,12,upi,delivered,7,3.19,17,109,116,true,false,true
230,1,1,1,97b4d7da9f79107e,2026-03-27T11:15:14+05:30,13,13,456.97,0.32,0,cod,delivered,6,1.17,24,104,119,false,false,true
231,1,1,1,b752009e55866f62,2026-03-27T10:07:06+05:30,13,13,604.84,37.57,0,upi,delivered,10,1.37,5,107,121,false,false,true
232,1,1,1,8fedad5eecf87d4a,2026-03-27T07:54:14+05:30,13,15,289.77,4.46,18,upi,delivered,5,2.68,1,109,116,false,false,true
233,1,1,1,85a680c8e190bf8f,2026-03-27T06:42:23+05:30,8,8,942.21,63.55,0,card,delivered,7,3.4,13,106,119,false,false,true
234,1,1,1,d39bf2c736c09ddb,2026-03-27T08:44:12+05:30,9,10,385.22,14.86,18,upi,delivered,4,1.76,6,105,116,false,false,true
235,1,1,1,ab4fec0986d32d26,2026-03-27T07:41:00+05:30,13,14,724.79,44.84,0,card,delivered,7,2.94,13,111,121,false,false,true
236,1,1,1,4836c0ed32444536,2026-03-27T15:14:57+05:30,14,12,326.19,7.95,15,wallet,delivered,5,2.05,4,111,118,false,false,true
237,1,1,1,c0e9d9d228d686d4,2026-03-27T17:24:32+05:30,12,15,634.13,2.33,0,upi,delivered,7,1.38,4,111,123,false,false,true
238,1,1,1,ed2ed6cdf9b605ab,2026-03-27T09:59:04+05:30,8,7,685.84,26.0,0,upi,delivered,6,2.02,19,112,116,false,false,true
239,1,1,1,bfd7ee3cc9851e45,2026-03-27T12:07:50+05:30,13,14,193.2,19.31,15,upi,delivered,3,2.84,5,104,118,true,false,true
240,1,1,1,61510e41f9fa0c1d,2026-03-27T18:07:57+05:30,11,14,90,1.97,12,upi,delivered,3,2.5,23,108,116,true,false,true
241,1,1,1,2d8a9860cc60b4ca,2026-03-27T18:03:09+05:30,11,18,442.14,53.68,0,upi,delivered,5,2.91,22,112,122,true,false,true
242,1,1,1,6c3cace1b9fecb10,2026-03-27T09:59:05+05:30,11,10,336.96,12.9,15,card,delivered,4,1.81,9,113,118,false,false,true
243,1,1,1,f69df3303360f664,2026-03-27T18:01:02+05:30,8,12,422.44,5.34,0,card,delivered,9,3.04,3,107,116,true,false,true
244,1,1,1,bfbd3c86108f75a9,2026-03-27T10:51:02+05:30,13,13,104.21,3.42,15,upi,delivered,3,4.3,3,109,121,false,false,true
245,1,1,1,0d18b314d525010e,2026-03-27T22:01:58+05:30,11,11,343.81,0.65,12,upi,delivered,9,3.02,6,108,122,false,false,true
246,1,1,1,10f687a43c5e65dc,2026-03-27T19:09:01+05:30,14,18,599.58,5.72,0,cod,delivered,7,2.54,10,111,115,true,false,true
247,1,1,1,9c33fa6abb6a71be,2026-03-27T13:20:52+05:30,12,17,353.76,50.49,15,upi,delivered,6,2.44,8,113,116,true,false,true
248,1,1,1,cef8c356ddbdca74,2026-03-27T18:59:27+05:30,12,12,199.87,18.43,9,cod,delivered,5,2.9,14,108,118,true,false,true
249,1,1,1,27d7ad8179aa74ee,2026-03-27T21:58:53+05:30,10,13,243.67,31.13,15,upi,delivered,6,2.5,23,112,117,true,false,true
250,1,1,1,af48e4dfca8f78ea,2026-03-27T10:55:07+05:30,9,7,466.82,26.07,0,cod,delivered,7,1.29,18,109,119,false,false,true
251,1,1,1,cf8aed3da3708e18,2026-03-27T11:54:50+05:30,11,9,439.23,12.3,0,wallet,delivered,8,2.44,8,106,121,false,false,true
252,1,1,1,51199bd9d5103238,2026-03-27T07:29:15+05:30,13,16,732.82,63.42,0,wallet,delivered,8,2.58,9,108,115,false,false,true
253,1,1,1,0e6532d0e481bed9,2026-03-27T18:08:26+05:30,12,16,490.04,26.82,0,card,delivered,9,2.9,19,111,118,true,false,true
254,1,1,1,c6acfad0b6f1acdb,2026-03-27T19:34:15+05:30,14,21,887.11,107.59,0,upi,delivered,6,3.71,13,112,120,true,false,true
255,1,1,1,f2e120462f17f66e,2026-03-27T13:08:44+05:30,12,15,752.17,115.45,0,upi,delivered,11,2.96,20,112,120,true,false,true
256,1,1,1,066028ccd0f9bbfe,2026-03-27T17:16:20+05:30,8,9,386.99,20.91,15,card,delivered,7,3.61,15,106,123,false,false,true
257,1,1,1,141b6957ff9ee5de,2026-03-27T18:04:36+05:30,14,21,657.94,5.9,0,cod,delivered,9,4.35,20,108,115,true,false,true
258,1,1,1,be17bb8b28576ed6,2026-03-27T19:57:25+05:30,9,12,682.0,18.56,0,upi,delivered,7,3.53,7,109,119,true,false,true
259,1,1,1,876e1e0dd20fe209,2026-03-27T14:52:30+05:30,11,13,431.54,31.73,0,cod,delivered,6,1.33,8,113,115,false,false,true
260,1,1,1,5f7f5ad5e73af7b8,2026-03-27T13:05:16+05:30,11,14,336.33,9.57,12,card,delivered,4,1.85,13,112,117,true,false,true
261,1,1,1,1a7626ea5d86a1d8,2026-03-27T16:14:23+05:30,13,13,282.31,25.33,15,cod,delivered,4,1.07,21,111,121,false,false,true
262,1,1,1,c4b8003288f960a2,2026-03-27T20:23:02+05:30,8,11,573.7,71.59,0,card,delivered,6,1.44,23,108,123,true,false,true
263,1,1,1,16c49a19a7ae7c8a,2026-03-27T10:34:00+05:30,16,16,610.85,19.68,0,upi,delivered,9,0.41,16,109,118,false,false,true
264,1,1,1,dfbd9b2387cd7940,2026-03-27T11:36:23+05:30,15,18,550.16,32.09,0,upi,delivered,6,2.75,6,113,116,false,false,true
265,1,1,1,a672aecb6c831a33,2026-03-27T13:16:43+05:30,15,20,330.23,46.29,12,upi,delivered,3,2.44,19,106,120,true,false,true
266,1,1,1,e42a2cea7ca212c9,2026-03-27T18:18:01+05:30,10,13,715.7,46.48,0,upi,delivered,7,4.7,4,111,120,true,false,true
267,1,1,1,a1cf8dd3d267f03c,2026-03-27T20:55:36+05:30,14,21,345.56,48.1,18,wallet,delivered,5,3.66,6,107,116,true,false,true
268,1,1,1,a81cb0fe8bc9d3e1,2026-03-27T18:57:25+05:30,11,14,255.14,10.12,15,upi,delivered,6,1.94,13,113,123,true,false,true
269,1,1,1,ab62edbb5826379c,2026-03-27T07:40:51+05:30,14,14,248.22,4.68,15,cod,delivered,6,1.11,23,105,123,false,false,true
270,1,1,1,5bf92b88c4c9b383,2026-03-27T16:32:40+05:30,10,9,214.19,12.82,9,upi,delivered,5,2.37,8,106,114,false,false,true
271,1,1,1,8ff4cbadfc9c144c,2026-03-27T21:58:37+05:30,15,17,463.9,19.46,0,upi,delivered,6,1.2,21,110,115,true,false,true
272,1,1,1,da545046571f1901,2026-03-27T20:03:10+05:30,11,10,513.71,23.08,0,card,delivered,6,2.18,6,109,121,true,false,true
273,1,1,1,85f31112d21f90c7,2026-03-27T15:45:34+05:30,10,12,741.24,5.68,0,card,delivered,6,2.28,10,104,116,false,false,true
274,1,1,1,c1349a10079473c8,2026-03-27T09:36:53+05:30,15,15,90,4.4,9,upi,delivered,2,0.84,18,106,115,false,false,true
275,1,1,1,1144c6143d5d3d73,2026-03-27T22:25:25+05:30,9,10,477.84,41.67,0,wallet,delivered,5,1.75,23,104,122,false,false,true
276,1,1,1,a28f29895c099b7b,2026-03-27T10:57:15+05:30,11,14,459.96,30.89,0,upi,delivered,7,2.18,23,112,118,false,false,true
277,1,1,1,244eaea7bc477f14,2026-03-27T14:45:49+05:30,14,25,657.58,17.68,0,upi,cancelled,7,3.07,21,112,119,false,false,true
278,1,1,1,bbaf77a2e4eafcb6,2026-03-27T10:17:44+05:30,17,18,504.95,10.87,0,upi,delivered,8,2.28,19,106,118,false,false,true
279,1,1,1,cb2e9ee61698aa31,2026-03-27T16:16:01+05:30,12,15,341.3,21.06,15,card,delivered,8,0.4,17,105,115,false,false,true
280,1,1,1,382250cb5380211c,2026-03-27T21:14:45+05:30,16,18,222.68,19.2,9,upi,delivered,5,2.54,9,113,119,true,false,true
281,1,1,1,270b26754c510302,2026-03-27T19:01:47+05:30,14,15,508.09,36.92,0,card,delivered,8,2.51,18,111,114,true,false,true
282,1,1,1,a29cde220a72d834,2026-03-27T21:49:50+05:30,8,10,237.72,11.25,18,card,delivered,6,1.62,15,106,123,true,false,true
283,1,1,1,0fb22fabd4a2ab4f,2026-03-27T20:14:17+05:30,14,19,410.97,17.88,0,upi,delivered,7,1.67,15,111,118,true,false,true
284,1,1,1,aa3abdead29b5fad,2026-03-27T17:20:38+05:30,10,13,950.82,44.85,0,upi,delivered,6,3.66,14,111,120,false,false,true
285,1,1,1,10f63ed01ddf09c4,2026-03-27T07:25:11+05:30,11,11,548.5,6.41,0,upi,delivered,5,0.4,15,111,117,false,false,true
286,1,1,1,7b74d3646600992e,2026-03-27T13:31:20+05:30,8,9,303.86,13.41,15,cod,delivered,5,0.91,19,110,116,true,false,true
287,1,1,1,74b721ad884ce502,2026-03-27T13:41:57+05:30,9,11,662.27,4.19,0,card,delivered,8,3.29,3,112,115,true,false,true
288,1,1,1,a26de79975573e07,2026-03-27T18:35:20+05:30,15,17,146.7,12.72,15,card,delivered,5,2.05,2,112,121,true,false,true
289,1,1,1,c462c4b9d55a1241,2026-03-27T11:28:26+05:30,10,8,571.23,16.92,0,wallet,delivered,7,1.05,17,110,123,false,false,true
290,1,1,1,82dee5efc53cfc84,2026-03-27T13:16:26+05:30,13,17,704.54,18.25,0,upi,delivered,7,2.62,3,106,123,true,false,true
291,1,1,1,22ece2f7d5737799,2026-03-27T17:38:36+05:30,13,15,1248.12,21.59,0,upi,delivered,9,4.65,10,106,116,false,false,true
292,1,1,1,bbd7af6aec12fe25,2026-03-27T16:31:44+05:30,13,12,647.47,53.77,0,upi,delivered,5,2.17,7,108,116,false,false,true
293,1,1,1,ec2f118f1eb0f934,2026-03-27T18:04:45+05:30,10,14,494.05,61.22,0,upi,delivered,10,1.59,11,111,117,true,false,true
294,1,1,1,fde4b019770c574c,2026-03-27T10:23:12+05:30,8,9,393.41,33.19,9,upi,delivered,8,1.55,6,108,121,false,false,true
295,1,1,1,5fec1fb3c0323820,2026-03-27T18:35:28+05:30,8,13,782.36,17.03,0,upi,delivered,6,2.72,16,111,116,true,false,true
296,1,1,1,a37614e571af8964,2026-03-27T15:17:46+05:30,11,12,924.1,18.85,0,upi,delivered,8,1.95,14,111,114,false,false,true
297,1,1,1,555cbe2852f06fb0,2026-03-27T22:36:13+05:30,12,10,670.51,52.47,0,upi,delivered,6,2.01,24,104,116,false,false,true
298,1,1,1,50f24c49fd0b0fe3,2026-03-27T16:45:42+05:30,15,14,614.96,52.7,0,wallet,delivered,5,2.44,18,107,114,false,false,true
299,1,1,1,d5c1eaeaf615543e,2026-03-27T09:53:12+05:30,8,10,458.56,12.82,0,upi,delivered,5,3.21,17,113,120,false,false,true
300,1,1,1,8573c8028f57a64c,2026-03-27T11:50:26+05:30,16,18,415.57,28.67,0,upi,delivered,5,3.22,9,113,114,false,false,true
301,1,1,1,bba7c1a0ce5dab2e,2026-03-27T10:48:50+05:30,12,11,1056.96,83.96,0,upi,delivered,8,2.42,18,105,118,false,false,true
302,1,1,1,74567d72aa5ccc89,2026-03-27T09:12:46+05:30,20,23,651.16,12.5,0,card,delivered,7,2.18,8,111,123,false,false,true
303,1,1,1,6c647ede4d79678e,2026-03-27T10:32:42+05:30,8,11,400.57,4.1,0,upi,delivered,6,3.3,5,110,122,false,false,true
304,1,1,1,3711db1fffb612ff,2026-03-27T20:17:46+05:30,14,17,1064.55,71.46,0,upi,delivered,10,0.71,16,105,119,true,false,true
305,1,1,1,2a43cbb7293ddddb,2026-03-27T09:17:46+05:30,8,9,386.44,13.87,9,upi,delivered,9,2.59,4,104,122,false,false,true
306,1,1,1,cef54c0e3ba5f6ee,2026-03-27T18:51:54+05:30,9,12,423.76,37.58,0,upi,delivered,7,3.07,12,106,118,true,false,true
307,1,1,1,69cbfb61d368ef94,2026-03-27T20:34:31+05:30,15,21,354.51,15.25,12,wallet,delivered,4,3.63,17,110,117,true,false,true
308,1,1,1,f9db8c08be703112,2026-03-27T14:49:00+05:30,13,13,851.89,46.97,0,upi,delivered,6,2.68,1,106,114,false,false,true
309,1,1,1,107deef32f27a3cc,2026-03-27T20:19:42+05:30,11,17,350.08,31.13,18,upi,delivered,6,3.37,22,108,119,true,false,true
310,1,1,1,e0bc51a0854d20e8,2026-03-27T16:25:23+05:30,15,17,610.89,21.42,0,upi,delivered,9,3.86,10,113,122,false,false,true
311,1,1,1,bd52f0ab1798e5dc,2026-03-27T18:43:51+05:30,11,13,185.15,8.6,9,upi,delivered,6,1.94,23,108,119,true,false,true
312,1,1,1,7ab9ae1daa315fba,2026-03-27T15:07:36+05:30,11,10,399.77,29.96,0,cod,delivered,5,2.55,20,113,119,false,false,true
313,1,1,1,f8d1356baa2c3e8c,2026-03-27T22:03:25+05:30,10,11,407.21,27.02,0,upi,delivered,5,2.65,5,112,121,false,false,true
314,1,1,1,cbdb50bc2d00a9fe,2026-03-27T21:40:28+05:30,8,13,301.88,9.61,9,wallet,delivered,5,2.68,22,107,115,true,false,true
315,1,1,1,643bb1db141dab10,2026-03-27T19:09:12+05:30,8,7,662.98,27.78,0,cod,delivered,7,1.49,18,108,123,true,false,true
316,1,1,1,927a9272a15b5425,2026-03-27T11:23:46+05:30,13,13,114.31,7.07,15,upi,delivered,7,0.64,3,109,114,false,false,true
317,1,1,1,1d62b31bada46ecc,2026-03-27T19:55:47+05:30,16,20,718.04,110.41,0,upi,delivered,8,3.01,14,109,114,true,false,true
318,1,1,1,618db33fb36674e8,2026-03-27T19:20:34+05:30,9,11,710.55,90.08,0,card,delivered,7,2.83,20,108,119,true,false,true
319,1,1,1,027b2efbd286fd9d,2026-03-27T21:33:21+05:30,8,9,571.8,0.39,0,upi,delivered,7,3.08,14,110,119,true,false,true
320,1,1,1,00b1a746bd034de8,2026-03-27T21:50:52+05:30,14,20,417.21,64.48,0,upi,delivered,5,3.77,15,111,121,true,false,true
321,1,1,1,bf0c0ec3f5d82948,2026-03-27T14:50:38+05:30,9,8,98.45,6.13,15,upi,delivered,5,1.41,13,104,120,false,false,true
322,1,1,1,6c6cedae8f0d84da,2026-03-27T21:41:57+05:30,13,16,556.61,70.41,0,wallet,delivered,10,1.92,12,105,117,true,false,true
323,1,1,1,6601e4bf37402890,2026-03-27T19:04:19+05:30,10,16,745.38,67.81,0,wallet,delivered,11,2.98,22,111,120,true,false,true
324,1,1,1,c4da807002f089a6,2026-03-27T21:01:58+05:30,14,16,90,3.98,18,upi,delivered,1,1.28,19,112,120,true,false,true
325,1,1,1,0d9524196e8449d6,2026-03-27T13:21:49+05:30,13,15,591.53,16.81,0,cod,delivered,7,0.4,9,110,116,true,false,true
326,1,1,1,cd8429b3a0d5086c,2026-03-27T09:42:39+05:30,11,12,767.05,45.82,0,upi,delivered,8,1.8,12,113,121,false,false,true
327,1,1,1,bab582b4ecea81f8,2026-03-27T17:32:05+05:30,14,12,447.77,6.95,0,wallet,delivered,4,1.2,12,111,116,false,false,true
328,1,1,1,3ec1c8d62b352dd9,2026-03-27T23:13:09+05:30,12,13,299.09,15.37,12,upi,delivered,5,0.42,3,108,119,false,false,true
329,1,1,1,d992a6c013d75a2c,2026-03-27T10:17:55+05:30,13,12,830.38,13.57,0,upi,delivered,5,2.47,23,111,123,false,false,true
330,1,1,1,7533b3434d0d1e49,2026-03-27T21:09:00+05:30,17,19,462.82,53.72,0,cod,delivered,3,3.95,16,108,114,true,false,true
331,1,1,1,a9711c910c3aab9f,2026-03-27T15:33:01+05:30,12,14,409.1,0.63,0,card,delivered,5,2.14,20,112,118,false,false,true
332,1,1,1,7e807716788cec58,2026-03-27T19:12:32+05:30,15,21,356.1,30.08,18,upi,delivered,4,3.41,16,105,122,true,false,true
333,1,1,1,98ad3ae708bea01f,2026-03-27T10:49:38+05:30,14,16,458.79,33.72,0,upi,delivered,6,2.92,2,109,114,false,false,true
334,1,1,1,94e5499c7ca35c90,2026-03-27T14:18:27+05:30,11,12,602.04,1.09,0,upi,delivered,5,2.12,20,108,115,false,false,true
335,1,1,1,81e5572b504d6087,2026-03-27T14:36:42+05:30,8,9,924.99,27.3,0,card,delivered,7,1.95,16,109,114,false,false,true
336,1,1,1,e62cd2c07770449f,2026-03-27T11:29:46+05:30,10,11,492.72,10.49,0,card,delivered,6,2.78,2,111,115,false,false,true
337,1,1,1,db82d3fbe8421628,2026-03-27T09:44:12+05:30,14,16,361.23,4.44,9,upi,delivered,4,2.66,24,111,121,false,false,true
338,1,1,1,3ddf437a737035f9,2026-03-27T12:40:57+05:30,15,20,470.1,60.94,0,upi,delivered,8,2.66,18,112,116,true,false,true
339,1,1,1,ca7cc93cbd7791d9,2026-03-27T07:28:25+05:30,11,11,121.08,3.59,18,upi,delivered,6,1.5,4,104,121,false,false,true
340,1,1,1,2c0c4b400cf3b41a,2026-03-27T21:53:09+05:30,11,16,1201.47,11.69,0,wallet,delivered,9,5.33,10,112,120,true,false,true
341,1,1,1,e2cce3badc6aa378,2026-03-27T10:06:09+05:30,13,14,356.24,23.77,15,upi,delivered,4,1.2,19,112,119,false,false,true
342,1,1,1,443d432bc4fa82b2,2026-03-27T18:25:04+05:30,12,16,349.0,26.32,12,upi,delivered,5,3.43,13,111,117,true,false,true
343,1,1,1,8c65f5f370622dd8,2026-03-27T21:13:53+05:30,11,17,462.33,4.15,0,upi,delivered,6,2.56,5,105,121,true,false,true
344,1,1,1,549fb3ab2c370b10,2026-03-27T16:24:57+05:30,11,15,992.27,11.36,0,card,delivered,8,3.79,4,106,117,false,false,true
345,1,1,1,a9e217cf316fcda2,2026-03-27T16:03:02+05:30,15,17,351.21,8.94,9,upi,delivered,6,3.59,5,106,116,false,false,true
346,1,1,1,39f90b69a72c7342,2026-03-27T11:29:27+05:30,12,13,366.47,29.45,9,upi,delivered,3,3.23,22,110,120,false,false,true
347,1,1,1,d0bea900a46567b4,2026-03-27T18:26:46+05:30,14,18,348.42,18.89,12,upi,delivered,3,1.34,4,106,123,true,false,true
348,1,1,1,3319472f7048082a,2026-03-27T13:18:55+05:30,9,13,194.93,23.68,18,card,delivered,5,2.25,13,109,114,true,false,true
349,1,1,1,1df020a0a13f5dc6,2026-03-27T09:14:33+05:30,8,9,412.59,23.61,0,wallet,delivered,6,3.97,19,104,121,false,false,true
350,1,1,1,e66a9443b9dff287,2026-03-27T19:22:36+05:30,8,9,1000.08,54.37,0,upi,delivered,8,2.85,4,112,121,true,false,true
351,1,1,1,28e7ee1651d076db,2026-03-27T16:31:10+05:30,14,16,327.36,3.62,15,upi,delivered,4,2.49,17,107,116,false,false,true
352,1,1,1,63337661bcc9b918,2026-03-27T09:00:29+05:30,10,11,275.63,0.75,18,upi,delivered,4,4.84,23,109,114,false,false,true
353,1,1,1,71d2528cfd9f2888,2026-03-27T09:01:22+05:30,15,14,317.01,11.33,12,upi,delivered,4,1.64,19,104,115,false,false,true
354,1,1,1,03914b592aa474e6,2026-03-27T11:46:32+05:30,14,12,667.57,21.69,0,upi,delivered,9,1.87,17,113,118,false,false,true
355,1,1,1,996d186f5b98ea7d,2026-03-27T22:36:56+05:30,9,8,387.55,13.18,15,upi,delivered,4,2.91,1,110,120,false,false,true
356,1,1,1,e02ba7b74570c79a,2026-03-27T13:25:49+05:30,15,20,200.35,23.15,12,upi,delivered,11,3.17,10,111,123,true,false,true
357,1,1,1,b9c6fb0d90a5afaa,2026-03-27T21:08:11+05:30,10,14,285.29,11.93,15,card,delivered,6,2.94,18,110,123,true,false,true
358,1,1,1,30097ca3976d18b7,2026-03-27T18:41:03+05:30,8,10,151.1,2.08,18,upi,delivered,2,1.93,19,104,115,true,false,true
359,1,1,1,05baf91e3698285c,2026-03-27T19:22:46+05:30,13,17,709.3,5.61,0,upi,delivered,7,1.66,18,106,114,true,false,true
360,1,1,1,107b8d5011a597a1,2026-03-27T16:23:13+05:30,9,10,618.12,21.63,0,cod,delivered,6,1.59,10,111,122,false,false,true
361,1,1,1,ec39736c9dc1ceba,2026-03-27T18:12:00+05:30,12,13,350.16,4.27,15,upi,delivered,7,2.6,5,106,122,true,false,true
362,1,1,1,8e46e22db2f06d79,2026-03-27T17:45:06+05:30,8,10,782.48,27.3,0,upi,delivered,8,3.2,23,108,117,false,false,true
363,1,1,1,6c0fdb064d3729f3,2026-03-27T22:37:15+05:30,13,13,458.36,40.53,0,upi,delivered,8,2.18,15,107,116,false,false,true
